Date,Price
5/12/2021," $4,063.04 "
5/13/2021," $4,112.50 "
5/14/2021," $4,173.85 "
5/17/2021," $4,163.29 "
5/18/2021," $4,127.83 "
5/19/2021," $4,115.68 "
5/20/2021," $4,159.12 "
5/21/2021," $4,155.86 "
5/24/2021," $4,197.05 "
5/25/2021," $4,188.13 "
5/26/2021," $4,195.99 "
5/27/2021," $4,200.88 "
5/28/2021," $4,204.11 "
6/1/2021," $4,202.04 "
6/2/2021," $4,208.12 "
6/3/2021," $4,192.85 "
6/4/2021," $4,229.89 "
6/7/2021," $4,226.52 "
6/8/2021," $4,227.26 "
6/9/2021," $4,219.55 "
6/10/2021," $4,239.18 "
6/11/2021," $4,247.44 "
6/14/2021," $4,255.15 "
6/15/2021," $4,246.59 "
6/16/2021," $4,223.70 "
6/17/2021," $4,221.86 "
6/18/2021," $4,166.45 "
6/21/2021," $4,224.79 "
6/22/2021," $4,246.44 "
6/23/2021," $4,241.84 "
6/24/2021," $4,266.49 "
6/25/2021," $4,280.70 "
6/28/2021," $4,290.61 "
6/29/2021," $4,291.80 "
6/30/2021," $4,297.50 "
7/1/2021," $4,319.94 "
7/2/2021," $4,352.34 "
7/6/2021," $4,343.54 "
7/7/2021," $4,358.13 "
7/8/2021," $4,320.82 "
7/9/2021," $4,369.55 "
7/12/2021," $4,384.63 "
7/13/2021," $4,369.21 "
7/14/2021," $4,374.30 "
7/15/2021," $4,360.03 "
7/16/2021," $4,327.16 "
7/19/2021," $4,258.49 "
7/20/2021," $4,323.06 "
7/21/2021," $4,358.69 "
7/22/2021," $4,367.48 "
7/23/2021," $4,411.79 "
7/26/2021," $4,422.30 "
7/27/2021," $4,401.46 "
7/28/2021," $4,400.64 "
7/29/2021," $4,419.15 "
7/30/2021," $4,395.26 "
8/2/2021," $4,387.16 "
8/3/2021," $4,423.15 "
8/4/2021," $4,402.66 "
8/5/2021," $4,429.10 "
8/6/2021," $4,436.52 "
8/9/2021," $4,432.35 "
8/10/2021," $4,436.75 "
8/11/2021," $4,447.70 "
8/12/2021," $4,460.83 "
8/13/2021," $4,468.00 "
8/16/2021," $4,479.71 "
8/17/2021," $4,448.08 "
8/18/2021," $4,400.27 "
8/19/2021," $4,405.80 "
8/20/2021," $4,441.67 "
8/23/2021," $4,479.53 "
8/24/2021," $4,486.23 "
8/25/2021," $4,496.19 "
8/26/2021," $4,470.00 "
8/27/2021," $4,509.37 "
8/30/2021," $4,528.79 "
8/31/2021," $4,522.68 "
9/1/2021," $4,524.09 "
9/2/2021," $4,536.95 "
9/3/2021," $4,535.43 "
9/7/2021," $4,520.03 "
9/8/2021," $4,514.07 "
9/9/2021," $4,493.28 "
9/10/2021," $4,458.58 "
9/13/2021," $4,468.73 "
9/14/2021," $4,443.05 "
9/15/2021," $4,480.70 "
9/16/2021," $4,473.75 "
9/17/2021," $4,432.99 "
9/20/2021," $4,357.73 "
9/21/2021," $4,354.19 "
9/22/2021," $4,395.64 "
9/23/2021," $4,448.98 "
9/24/2021," $4,455.48 "
9/27/2021," $4,443.11 "
9/28/2021," $4,352.63 "
9/29/2021," $4,359.46 "
9/30/2021," $4,307.54 "
10/1/2021," $4,357.04 "
10/4/2021," $4,300.46 "
10/5/2021," $4,345.72 "
10/6/2021," $4,363.55 "
10/7/2021," $4,399.76 "
10/8/2021," $4,391.34 "
10/11/2021," $4,361.19 "
10/12/2021," $4,350.65 "
10/13/2021," $4,363.80 "
10/14/2021," $4,438.26 "
10/15/2021," $4,471.37 "
10/18/2021," $4,486.46 "
10/19/2021," $4,519.63 "
10/20/2021," $4,536.19 "
10/21/2021," $4,549.78 "
10/22/2021," $4,544.90 "
10/25/2021," $4,566.48 "
10/26/2021," $4,574.79 "
10/27/2021," $4,551.68 "
10/28/2021," $4,596.42 "
10/29/2021," $4,605.38 "
11/1/2021," $4,613.67 "
11/2/2021," $4,630.65 "
11/3/2021," $4,660.57 "
11/4/2021," $4,680.06 "
11/5/2021," $4,697.53 "
11/8/2021," $4,701.70 "
11/9/2021," $4,685.25 "
11/10/2021," $4,646.71 "
11/11/2021," $4,649.27 "
11/12/2021," $4,682.85 "
11/15/2021," $4,682.80 "
11/16/2021," $4,700.90 "
11/17/2021," $4,688.67 "
11/18/2021," $4,704.54 "
11/19/2021," $4,697.96 "
11/22/2021," $4,682.94 "
11/23/2021," $4,690.70 "
11/24/2021," $4,701.46 "
11/26/2021," $4,594.62 "
11/29/2021," $4,655.27 "
11/30/2021," $4,567.00 "
12/1/2021," $4,513.04 "
12/2/2021," $4,577.10 "
12/3/2021," $4,538.43 "
12/6/2021," $4,591.67 "
12/7/2021," $4,686.75 "
12/8/2021," $4,701.21 "
12/9/2021," $4,667.45 "
12/10/2021," $4,712.02 "
12/13/2021," $4,668.97 "
12/14/2021," $4,634.09 "
12/15/2021," $4,709.85 "
12/16/2021," $4,668.67 "
12/17/2021," $4,620.64 "
12/20/2021," $4,568.02 "
12/21/2021," $4,649.23 "
12/22/2021," $4,696.56 "
12/23/2021," $4,725.79 "
12/27/2021," $4,791.19 "
12/28/2021," $4,786.35 "
12/29/2021," $4,793.06 "
12/30/2021," $4,778.73 "
12/31/2021," $4,766.18 "
1/3/2022," $4,796.56 "
1/4/2022," $4,793.54 "
1/5/2022," $4,700.58 "
1/6/2022," $4,696.05 "
1/7/2022," $4,677.03 "
1/10/2022," $4,670.29 "
1/11/2022," $4,713.07 "
1/12/2022," $4,726.35 "
1/13/2022," $4,659.03 "
1/14/2022," $4,662.85 "
1/18/2022," $4,577.11 "
1/19/2022," $4,532.76 "
1/20/2022," $4,482.73 "
1/21/2022," $4,397.94 "
1/24/2022," $4,410.13 "
1/25/2022," $4,356.45 "
1/26/2022," $4,349.93 "
1/27/2022," $4,326.51 "
1/28/2022," $4,431.85 "
1/31/2022," $4,515.55 "
2/1/2022," $4,546.54 "
2/2/2022," $4,589.38 "
2/3/2022," $4,477.44 "
2/4/2022," $4,500.53 "
2/7/2022," $4,483.87 "
2/8/2022," $4,521.54 "
2/9/2022," $4,587.18 "
2/10/2022," $4,504.08 "
2/11/2022," $4,418.64 "
2/14/2022," $4,401.67 "
2/15/2022," $4,471.07 "
2/16/2022," $4,475.01 "
2/17/2022," $4,380.26 "
2/18/2022," $4,348.87 "
2/22/2022," $4,304.76 "
2/23/2022," $4,225.50 "
2/24/2022," $4,288.70 "
2/25/2022," $4,384.65 "
2/28/2022," $4,373.94 "
3/1/2022," $4,306.26 "
3/2/2022," $4,386.54 "
3/3/2022," $4,363.49 "
3/4/2022," $4,328.87 "
3/7/2022," $4,201.09 "
3/8/2022," $4,170.70 "
3/9/2022," $4,277.88 "
3/10/2022," $4,259.52 "
3/11/2022," $4,204.31 "
3/14/2022," $4,173.11 "
3/15/2022," $4,262.45 "
3/16/2022," $4,357.86 "
3/17/2022," $4,411.67 "
3/18/2022," $4,463.12 "
3/21/2022," $4,461.18 "
3/22/2022," $4,511.61 "
3/23/2022," $4,456.24 "
3/24/2022," $4,520.16 "
3/25/2022," $4,543.06 "
3/28/2022," $4,575.52 "
3/29/2022," $4,631.60 "
3/30/2022," $4,602.45 "
3/31/2022," $4,530.41 "
4/1/2022," $4,545.86 "
4/4/2022," $4,582.64 "
4/5/2022," $4,525.12 "
4/6/2022," $4,481.15 "
4/7/2022," $4,500.21 "
4/8/2022," $4,488.28 "
4/11/2022," $4,412.53 "
4/12/2022," $4,397.45 "
